id,from_id,date,text,post_id,owner_id,parents_stack,reply_to_user,reply_to_comment,likes.can_like,likes.count,likes.user_likes,likes.can_publish,attachments
9508556,541549189,1623265461,"в России есть ещё беда!
черешня-старая п.i.s.t.a !",9508499,-25232578,[9508511],235095010,9508511,1,0,0,1,
9509557,655214639,1623287874,"[id541549189|Ксюша], опять ты тампон Псаки закровоточилО",9508499,-25232578,[9508511],541549189,9508556,1,0,0,1,
9525174,461384687,1623757058,"[id438162797|Олег], бла бла бла из зомбиящика, слышали уже",9524905,-25232578,[9524988],438162797,9524988,1,0,0,1,
9524975,35996850,1623751053,"[id344055046|Антон],",9524905,-25232578,[9524917],344055046,9524917,1,2,0,1,"[{'type': 'video', 'video': {'access_key': 'd8841d7272e67a44c1', 'can_comment': 1, 'can_like': 1, 'can_repost': 1, 'can_subscribe': 1, 'can_add_to_faves': 1, 'can_add': 1, 'comments': 6, 'date': 1619339208, 'description': '', 'duration': 113, 'image': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_s', 'width': 130, 'height': 96, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_m', 'width': 160, 'height': 120, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_l', 'width': 320, 'height': 240, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_x', 'width': 800, 'height': 450, 'with_padding': 1}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_w', 'width': 1280, 'height': 718}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_t', 'width': 320, 'height': 180}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=13&type=39&tkn=t0_aBybJl4Oq1E_JsfPPoCtFtTU&fn=vid_u', 'width': 720, 'height': 404}], 'first_frame': [{'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=0&type=39&tkn=Ldq7oLhNit7fA34kL3jqnqRAFiU&fn=vid_f', 'width': 720, 'height': 404}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=0&type=39&tkn=Ldq7oLhNit7fA34kL3jqnqRAFiU&fn=vid_md', 'width': 480, 'height': 269}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=0&type=39&tkn=Ldq7oLhNit7fA34kL3jqnqRAFiU&fn=vid_d', 'width': 240, 'height': 135}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=0&type=39&tkn=Ldq7oLhNit7fA34kL3jqnqRAFiU&fn=vid_sm', 'width': 128, 'height': 72}, {'url': 'https://i.mycdn.me/getVideoPreview?id=1178797673060&idx=0&type=39&tkn=Ldq7oLhNit7fA34kL3jqnqRAFiU', 'width': 1280, 'height': 718}], 'width': 852, 'height': 478, 'id': 456239405, 'owner_id': 100034660, 'title': 'Вот к чему реально движется Россия_1216x684_852x478.mp4', 'is_favorite': False, 'track_code': 'video_17f64158Ad2JHmKE64SO1tCuhjmXXVjEGBTdnyPayqka6qASAnsw_I0ZauvhhYrU2caHDKFva_0sJOibVLumxRo', 'type': 'video', 'views': 3571}}]"
9805688,170908710,1630401059,отсюда и высокая аварийность с участием такси,9805552,-25232578,[9805683],170908710,9805683,1,1,0,1,
9806923,438619,1630416074,"[id34622705|Юрий], но логика соблюдена: меньше самокатов - меньше самокатеров",9806710,-25232578,[9806799],34622705,9806799,1,2,0,1,
9806938,34622705,1630416337,"[id438619|Валера], ну самокатов меньше не станет. А вот денег у них меньше станет из-за штрафов.",9806710,-25232578,[9806799],438619,9806923,1,0,0,1,
9806943,438619,1630416431,"[id34622705|Юрий], как это не станет, уже на 800 меньше стало, хоть и временно. А чтобы присвдить штрафы вину ещё доказать надо.",9806710,-25232578,[9806799],34622705,9806938,1,0,0,1,
9806948,34622705,1630416536,"[id438619|Валера], неужели есть сомнения, что их найдут? Камеры до квартиры отследить могут, а лица распознать.",9806710,-25232578,[9806799],438619,9806943,1,0,0,1,
9806954,438619,1630416606,"[id34622705|Юрий], вот это чудеса, но почему то количество преступлений с каждым месяцем всё больше.",9806710,-25232578,[9806799],34622705,9806948,1,0,0,1,
9806964,34622705,1630416768,"[id438619|Валера], ну это банально не правда. Количество преступлений падает. В Москве особенно. И особенно таких тупых уличных.",9806710,-25232578,[9806799],438619,9806954,1,0,0,1,
9806980,96261549,1630417001,"[id34622705|Юрий], не могут.",9806710,-25232578,[9806799],34622705,9806948,1,0,0,1,
9807065,438619,1630418877,"[id34622705|Юрий], ну да, а гастарбайтеров сотнями высылают за хорошее поведение 🤣",9806710,-25232578,[9806799],34622705,9806964,1,0,0,1,
9808563,494772076,1630462598,"[id9353831|Vvv], а на проезжей части они водителям мешают и пдд не соблюдают",9806710,-25232578,[9806795],9353831,9806795,1,0,0,1,
9806764,176346772,1630414029,"[id560123955|Иван], другое вы производить не способны, только гадить",9806710,-25232578,[9806752],560123955,9806752,1,4,0,1,
9806748,100673833,1630413908,"[id1477812|Роман], ага, 99,999% аварий на машине, и 0.00001 на самокате, давай их запрещать, здраво!",9806710,-25232578,[9806729],1477812,9806729,1,15,0,1,
9806760,1477812,1630413965,"в парках детей сбивают, да_ун",9806710,-25232578,[9806729],100673833,9806748,1,1,0,1,
9806761,100673833,1630413986,"[id1477812|Роман], сколько детей сбили авто в день, сколько умерло, довн?!",9806710,-25232578,[9806729],1477812,9806760,1,7,0,1,
9806769,1477812,1630414079,"авто мало, надо ещё самокатами гробить... га_внологика, однако",9806710,-25232578,[9806729],100673833,9806761,1,0,0,1,
9806772,100673833,1630414168,"[id1477812|Роман], сожалею, что ты не можешь сложить 2+2, чем больше людей на самокатах, тем меньше за авто, тем меньше смертей, но тебе это не дано понять, нужно отрабатывать методичку",9806710,-25232578,[9806729],1477812,9806769,1,7,0,1,
9806787,20792268,1630414439,"И что? Раз в месяц например футбольные ворота на детей падают. С переломами спины и ЧМТ,  даже с летальными исходами.",9806710,-25232578,[9806729],1477812,9806760,1,1,0,1,
9806976,96261549,1630416932,"[id100673833|Ильдар], вот только за авто будет уголовщина, а за самокат - максимум административка.",9806710,-25232578,[9806729],100673833,9806748,1,0,0,1,
9807080,100673833,1630419528,"[id96261549|Антон], о да, условка за убийство на колымаге железной - это супер наказание, пусть и по невнимательности",9806710,-25232578,[9806729],96261549,9806976,1,0,0,1,
9807082,96261549,1630419568,"[id100673833|Ильдар], а за наезд самокатом - поход к участковому.",9806710,-25232578,[9806729],100673833,9807080,1,0,0,1,
9807501,28980243,1630426664,"[id100673833|Ильдар], хммм .. странная статистика.. А еще вопрос , что водитель за нарушение ПДД несет ответственность, а на самокате к сожалению нет.. а то что люди не знают ПДД и постоянно его нарушают - факт",9806710,-25232578,[9806729],100673833,9806748,1,0,0,1,
9806739,558579866,1630413865,"[id590303167|Валерий], солидолом по управлению,не порча? а давай свою тачку смажь управление😅😅😅",9806710,-25232578,[9806727],590303167,9806727,1,6,0,1,
9806773,28110687,1630414196,"[id590303167|Валерий], смазали",9806710,-25232578,[9806727],590303167,9806727,1,1,0,1,
9806784,590303167,1630414376,"[id558579866|Федор], ну и чо? Отмыли же всё",9806710,-25232578,[9806727],558579866,9806739,1,0,0,1,
9996785,489181889,1635405129,"[id666676778|Туманный], Самокат не доставляет из ресторанов. Они возят продукты.",9996664,-25232578,[9996744],666676778,9996744,1,3,0,1,
9996915,666676778,1635406663,"[id489181889|Евгений], ой мля. Извиняюсь. С «Около» перепутал.",9996664,-25232578,[9996744],489181889,9996785,1,0,0,1,
9996923,489181889,1635406726,"[id666676778|Туманный], бывает, около реально помойка, а самокат ещё ничего так",9996664,-25232578,[9996744],666676778,9996915,1,0,0,1,
9996934,666676778,1635406821,"[id489181889|Евгений], продукты я в OZON заказываю, в магазинах не был, блин, х.з. сколько.. Бухлишко только в ароматном мире и сигареты на заправках.
Поизучаю Самокат. Спасибо.",9996664,-25232578,[9996744],489181889,9996923,1,0,0,1,
9996973,489181889,1635407170,"[id666676778|Туманный], Самокат полезен когда надо что-то быстро привезти, они привозят за 15 минут, но если склад относительно далеко от твоего дома, то привезут за полчаса.",9996664,-25232578,[9996744],666676778,9996934,1,0,0,1,
9997470,666676778,1635413198,"[id489181889|Евгений], Озон тоже привозит в районе 20-30 минут. Склад рядом, в 5 минутах езды. Но я посмотрю этот самокат, может и ниче компания. 😊",9996664,-25232578,[9996744],489181889,9996973,1,0,0,1,
10001706,3916197,1635512716,Тогда уж и яндекс за такой же косяк удалять,9996664,-25232578,[9996744],666676778,9996744,1,0,0,1,
10001710,666676778,1635512774,"[id3916197|Алексей], с яндексом всё норм. А тут два первых заказа, и оба раза ничего.",9996664,-25232578,[9996744],3916197,10001706,1,0,0,1,
31486840,224247671,1622379544,"[id34956722|Даниил], хороший прогиб хомячок.",31478954,-15755094,[31485565],34956722,31485565,1,0,0,1,
31492427,34956722,1622451826,"Иди мастурбируй другу по убеждениям, или чем там навальнята занимаются. Фрик штопаный.",31478954,-15755094,[31485565],224247671,31486840,1,0,0,1,
31488300,164367734,1622392453,"[id293439687|Raketa], а чего не так то? Типо можно выскакивать на дорогу где хочешь и когда хочешь и все ок?",31478954,-15755094,[31480903],293439687,31486676,1,0,0,1,
31488597,164367734,1622395570,"[id293439687|Raketa], на разрешающий сигнал светофора ехала машина. Об этом написано в тексте.",31478954,-15755094,[31480903],293439687,31488409,1,0,0,1,
31488844,164367734,1622397839,"[id293439687|Raketa], а что на твой взгляд произошло на видео? Машина движется по прямой, они выезжают перпендикулярно.",31478954,-15755094,[31480903],293439687,31488624,1,0,0,1,
31488873,164367734,1622398044,"[id293439687|Raketa], и что там на видео разрешает им переход?",31478954,-15755094,[31480903],293439687,31488854,1,0,0,1,
31488983,164367734,1622399073,"[id293439687|Raketa], ну возможно, хотя я не уверен что это для пешеходв возможно это для машин.",31478954,-15755094,[31480903],293439687,31488882,1,0,0,1,
31480898,558682336,1622304328,"[id34171403|Дмитрий], итак категории некуда вписывать.",31478954,-15755094,[31480852],34171403,31480852,1,0,0,1,
31480381,653238833,1622299596,"[id310197518|Вадим], слышь, п@дор, не боишься?",31478954,-15755094,[31480328],310197518,31480360,1,0,0,1,
31480428,653238833,1622299872,Тебе давно руки не ломали?,31478954,-15755094,[31480328],310197518,31480390,1,0,0,1,
31480470,653238833,1622300298,"Через неделю умрешь.
Шел нах@й.",31478954,-15755094,[31480328],310197518,31480360,1,0,0,1,
31480632,394055271,1622301877,"[id310197518|Вадим], ну-ка, на основании чего обязывает?",31478954,-15755094,[31479644],310197518,31480011,1,0,0,1,
31480646,394055271,1622301966,"[id310197518|Вадим], ну, так что обязывает то?",31478954,-15755094,[31479644],310197518,31480641,1,0,0,1,
31480663,394055271,1622302091,"Vadim, а в чем фашизм?",31478954,-15755094,[31479644],310197518,31480658,1,0,0,1,
31480677,394055271,1622302187,"[id310197518|Вадим], я понял, что у вас логорея, можете уже не объяснять",31478954,-15755094,[31479644],310197518,31480668,1,0,0,1,
31480685,394055271,1622302247,"[id310197518|Вадим], логорея вам не в оправдание, сходите к специалисту",31478954,-15755094,[31479644],310197518,31480680,1,0,0,1,
31480694,394055271,1622302315,"[id310197518|Вадим], да никто вас не собирается уничтожать, просто сходите к специалисту",31478954,-15755094,[31479644],310197518,31480692,1,0,0,1,
31480698,394055271,1622302336,"[id310197518|Вадим], повторяетесь",31478954,-15755094,[31479644],310197518,31480697,1,0,0,1,
31480709,394055271,1622302462,"[id310197518|Vadim], у тебя зацикленность на рабстве, сходи к специалисту",31478954,-15755094,[31479644],310197518,31480701,1,0,0,1,
31480718,394055271,1622302524,"[id310197518|Вадим], в голове у тебя война, беги к врачу",31478954,-15755094,[31479644],310197518,31480714,1,0,0,1,
31480723,394055271,1622302565,"[id310197518|Вадим], не ной",31478954,-15755094,[31479644],310197518,31480722,1,0,0,1,
31479821,71575,1622294631,"[id212912648|Валентина], детей на самокате на дорогу? Не, тоже не выход. Выделенные дорожки для самокатов и велосипедистов нужны",31478954,-15755094,[31479625],212912648,31479625,1,0,0,1,
31479893,212912648,1622295657,"[id71575|Татьяна], выделенные дорожки надо обязательно, но по тротуарам запретить. Два года назад на меня  на тротуаре сзади наехал на большой скорости велосипедист. Сбил с ног и сам сильно ушибся. Я была на больничном две недели. А сейчас ещё ездуны на электросамокатах прибавились и они ещё опасней. Едут по нашим разбитым горбатым все в ямах тротуарах и не понимают что могут насмерть сбить человека! Я за запреты и штрафы за езду по тротуарам. Это моё личное мнение",31478954,-15755094,[31479625],71575,31479821,1,3,0,1,
31480261,43862329,1622298698,"[id212912648|Валентина], их вообще надо запретить везде, кроме специализированных велодорожек, проложенных в парках.",31478954,-15755094,[31479625],212912648,31479625,1,1,0,1,
31480468,212912648,1622300271,"[id43862329|Хареш], согласна,да кто нас слушать будет. Пока электросамокатоводилы не собьют насмерть несколько человек   и им и велосипедистам не  запретят езду по тротуарам ,ничего не изменится.",31478954,-15755094,[31479625],43862329,31480261,1,1,0,1,
31480655,578183174,1622302030,"[id212912648|Валентина], надеюсь, вы разорили этого велосипедиста.",31478954,-15755094,[31479625],212912648,31479893,1,0,0,1,
31480089,294122163,1622297364,"[id43862329|Хареш], а кто научит гвардейцев пдд?",31478954,-15755094,[31479597],43862329,31479597,1,2,0,1,
31480184,43862329,1622298029,"[id293439687|Raketa], голова в голосе только у вас, плесень навальновская!",31478954,-15755094,[31479597],293439687,31479830,1,0,0,1,
31480194,43862329,1622298109,"[id294122163|Павел], они ехали на вызов - если мигалка и сирена были включены, то их обязаны пропускать все участники движения, в том числе и пешеходы.",31478954,-15755094,[31479597],294122163,31480089,1,1,0,1,
31480202,294122163,1622298166,"[id43862329|Хареш], согласен, по пдд и то, и то должны быть включены, но на видео я не видел светового сигнала",31478954,-15755094,[31479597],43862329,31480194,1,0,0,1,
31480250,43862329,1622298607,"[id294122163|Павел], видео крайне низкого качества, на видео даже не видно, какой свет на светофоре. Нужна запись с регистраторов других участников движения, а не это. В любом случае, если выяснится, что мигалка и сирена включены не были во время проезда на красный (это если выяснится, что ехали на красный) - их накажут. Но это не снимает вины с родителей детей, которые умудрились так воспитывать отпрысков, что те даже азов не знают (как надо переходить дорогу, а как не надо)!",31478954,-15755094,[31479597],294122163,31480202,1,2,0,1,
31480574,43862329,1622301403,"[id293439687|Raketa], балабол был твой папаша, когда заливал твоей мамаше, что тебя стоит зачать.",31478954,-15755094,[31479597],293439687,31480440,1,1,0,1,
31481367,8253719,1622310604,"Хорошая попытка. Но нет. Даже если бы они пешком, гвардейцы все равно бы сбили из, как это не печально",31478954,-15755094,[31479597],43862329,31479597,1,0,0,1,
31481371,8253719,1622310678,"[id43862329|Хареш], там видно, что зелёный для пешеходов , мигал, но ещё зеленый",31478954,-15755094,[31479597],43862329,31480250,1,0,0,1,
31479607,43862329,1622292379,"[id593437086|Владимир], вы на машину на фотографии внимательно смотрели?) Какая нафиг реакция может быть на этой древней колымаге??? Вот если бы они были на Mercedes Brabus с тормозами Brembo - тогда можно было бы говорить, мол какого фига не успели затормозить эти профи. А на этом вазовском гробу - даже просто живым остаться и то чудо.",31478954,-15755094,[31479460],593437086,31479460,1,2,0,1,
31480785,366059,1622303130,"[id310197518|Вадим], а ты свидетель?)))) Я же ниже написал: видел эту новость из другого источника только все наоборот",31478954,-15755094,[31479410],310197518,31480352,1,0,0,1,
31480864,366059,1622303942,"[id310197518|Вадим], чувак ты по ходу на своей волне....я не понимаю твою мысль...переходи на русский",31478954,-15755094,[31479410],310197518,31480788,1,0,0,1,
31479882,551983500,1622295483,"[id198118243|Альберт], можно законодательно запретить к продаже и к использованию на территории рф электромеханических средств передвижения способных превышать скорость более 20 км в час",31478954,-15755094,[31479397],198118243,31479397,1,0,0,1,
31479439,140799576,1622290779,"[id560221075|Crutch], Каршеринг тоже беда.",31478954,-15755094,[31479393],560221075,31479416,1,3,0,1,
31479306,180131875,1622289684,"[id293439687|Raketa], и давно у нас зелёный стал запрещающим?",31478954,-15755094,[31479138],293439687,31479138,1,5,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1622289684, 'id': 458522863, 'owner_id': -15755094, 'access_key': '89038be0e9459b3f19', 'sizes': [{'height': 55, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/kLp8UisDjC_NGT09lReb0H_rvMNFmcslhEsYLnsv3yQEimV6v6JPuuu5TsfsPJhjiO1ZYjppyOvF6_xg66l-WStx.jpg?size=130x55&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 87, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/-DxkEmYuZJ6VP0mbmvXX3GJier82p5P8zh3warUIZSZi7naZA9f573nlEJk_4BB71wm4ySEEL5yctxE4IL8RjeYb.jpg?size=130x87&quality=96&crop=201,0,678,454&type=album', 'type': 'o', 'width': 130}, {'height': 133, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/otda3Bz2Xebepbd0cIdzNj40kuzCIcKQC-Owh_VjiQ7dw3lY3s_OT-7EmgdtkaTZpAWrgnrHhITVukZDR3kM8WTU.jpg?size=200x133&quality=96&crop=198,0,683,454&type=album', 'type': 'p', 'width': 200}, {'height': 213, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/KA7cAxYnVpIinyOh1ljHAgW2yggt8N6D6WJzwaMN1v3I27zmDdukD_xXuBD44hk1PZIc5DNXxfxyegCaKOZtGazy.jpg?size=320x213&quality=96&crop=199,0,682,454&type=album', 'type': 'q', 'width': 320}, {'height': 340, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/W0JXWxJMV17Q_9KN72GmCm3WGs2AMXoFdVk5188yattvqrmt-f3X2gmuU4PcY0mr2_OEbHHwqlyTl0T8_UuRC64J.jpg?size=510x340&quality=96&crop=199,0,681,454&type=album', 'type': 'r', 'width': 510}, {'height': 32, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/jlm519znUi0Io1yQG7I7XqD-KnUZ2vBT06rCsUny62FvQ_TTfgAeCioYKzHbZOw32Svguz2z3VvLbLd0250sPCSA.jpg?size=75x32&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 254, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/PmxYYw85V0k5lMlTDbbM1rfnDVsj6jSEMcdO8E4l7UOEZVG9qb0lBXdPsKpaoLc4Iqy2M0ZLH59xQCPfCXtfFiUv.jpg?size=604x254&quality=96&type=album', 'type': 'x', 'width': 604}, {'height': 339, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/YKQdZ87t5zWTi_G8iYZpZ9WXGKFYeore1dHr7p71wPX216IEK0M-5ABHfE3eFD5r4CapKOO1OYKJGSxed5u2xOnV.jpg?size=807x339&quality=96&type=album', 'type': 'y', 'width': 807}, {'height': 454, 'url': 'https://sun1-85.userapi.com/s/v1/ig2/n1qFxITnAJkXy-WBbrly5IIhbeAfdSeP9SY6NEd9iwT8okScxwcyrhljCZ3bTHbGCQxgfQ0ahO6MvuueDS4zH8dU.jpg?size=1080x454&quality=96&type=album', 'type': 'z', 'width': 1080}], 'text': '', 'user_id': 180131875, 'has_tags': False}}]"
31479489,7590680,1622291241,"[id293439687|Raketa], пешеход даже на зелёный свет обязан переходить дорогу пешком, а не на самокате или велосипеде !!!",31478954,-15755094,[31479138],293439687,31479138,1,11,0,1,
31479568,180131875,1622291957,"[id293439687|Raketa], и где на видео запрещающий красный для росгвардейцев?",31478954,-15755094,[31479138],293439687,31479498,1,1,0,1,
31480071,294122163,1622297272,"[id180131875|Любовь], видео пересмотрите раз 15, увидите что для пешеходов был зеленый",31478954,-15755094,[31479138],180131875,31479568,1,2,0,1,
31480205,180131875,1622298193,"[id294122163|Павел], сделайте, пожалуйста, скрин, и обозначьте светофор, работающий для пешеходов. Вы, похоже, путаете, кому какой светил",31478954,-15755094,[31479138],294122163,31480071,1,1,0,1,
31480226,294122163,1622298414,"[id180131875|Любовь], на одном кадре вы не сможете разобрать, ибо качество оставляет желать лучшего. Уже в момент дтп зеленый сигнал заканчивался, он был для пешеходов и для каждого направления.",31478954,-15755094,[31479138],180131875,31480205,1,0,0,1,
31480251,180131875,1622298611,"[id294122163|Павел], красный горит для пешеходов, зелёный - для машин.",31478954,-15755094,[31479138],294122163,31480226,1,1,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1622298611, 'id': 458522900, 'owner_id': -15755094, 'access_key': '9fca893c12b311e75c', 'sizes': [{'height': 127, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/COUP74MDRRxhhGIUh44JGgyek2FOP5NLELgccz5cDBsfdCEaK2nmbzvNEo5C2MKI_67gqxgnMwmFHXI5aphLGyK_.jpg?size=130x127&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 127, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/COUP74MDRRxhhGIUh44JGgyek2FOP5NLELgccz5cDBsfdCEaK2nmbzvNEo5C2MKI_67gqxgnMwmFHXI5aphLGyK_.jpg?size=130x127&quality=96&type=album', 'type': 'o', 'width': 130}, {'height': 196, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/FUV5M3-BbznoKtdEMUqdk__4wxz0xZhYI-RxHL1XB9E-jl4kQSTgL_fBswKg3vw8ZiJeY8RjNZO8b9oX4dheuHMR.jpg?size=200x196&quality=96&type=album', 'type': 'p', 'width': 200}, {'height': 313, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/tEIiB1u2ig-nYfillJBdBsX-T3w1XCU7wKDVbT7oJUGYTMPCvVwpkVFAqQX0ULXlRMN5nPpiWwUlsitiDQcUnWhF.jpg?size=320x313&quality=96&type=album', 'type': 'q', 'width': 320}, {'height': 499, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/8q1zxcf8L65aAIuaU4OusN-coJMkEWMh74ovokdPuBTCJmg7nzZgfvtIBH72XGUoxmoUlSm3Yt6NIlMcOkJk_z-3.jpg?size=510x499&quality=96&type=album', 'type': 'r', 'width': 510}, {'height': 73, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/QTW7z0EfHwy5HhL6OJS0WwXdxlxxEHeGKVMPalxcUjnhg3oUlbIHI7OyuCzs9LV8OAOLqCScP8WmFHWl3_dvkld_.jpg?size=75x73&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 520, 'url': 'https://sun1-27.userapi.com/s/v1/ig2/9QBB9YCAeP5MZhniT2MEqJddds0wDYXbGJ0XERBvhE5pEBeN_-VPNB-SPCZIXLkKZiiUfmjiiMaQg1O_MHQPrvXU.jpg?size=531x520&quality=96&type=album', 'type': 'x', 'width': 531}], 'text': '', 'user_id': 180131875, 'has_tags': False}}]"
31480500,180131875,1622300558,"[id293439687|Raketa], мил человек, если Вы хотите желаемое выдавать за действительное, то обсуждать с Вами это происшествие бессмысленно.",31478954,-15755094,[31479138],293439687,31480457,1,0,0,1,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1622300558, 'id': 458522909, 'owner_id': -15755094, 'access_key': '3335fbb137fa3d7078', 'sizes': [{'height': 68, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/-SqP1bf_AaqK_05sHFbiFZwBRL1kNhcSjOndkFQaBXLCVNIXf2jX_ztW7AALildkvDlHQ_JMmLwWOFDbhTpm0t5E.jpg?size=130x68&quality=96&type=album', 'type': 'm', 'width': 130}, {'height': 87, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/3lEynSANfjmF_TMq7WlHOoyKiplzjaSve4hCsgIv72utYWM2SMdN0fOG3RvhXyCqXhYCRT6hv4nP9x3q5FYjdPVM.jpg?size=130x87&quality=96&crop=88,0,623,417&type=album', 'type': 'o', 'width': 130}, {'height': 133, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/OZaU3zYhKK82yrWFez6ueLHBmB97Eg7_nKKWAalPLw4vvadc8w_P2IxOIj1wKmouZZSOMvAiueo4rjEYHL6AsYp4.jpg?size=200x133&quality=96&crop=86,0,627,417&type=album', 'type': 'p', 'width': 200}, {'height': 213, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/hCgKyNGIjpSyRS0ex8BvjjplKpjQZ2U7SSHKmeHp3y0LoEytn98KSLk5zCcFG1eq0DPifIaIfs-cNi2NxK5zIF6O.jpg?size=320x213&quality=96&crop=86,0,626,417&type=album', 'type': 'q', 'width': 320}, {'height': 340, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/BQASLx_a4afO8ioD5vBZpGjbUSaIDP0fxwjm9_UU5u7DhaxeVw6yc5iRtM02dAf7uaqx0cF_b7m1HaR4q8MHsEGb.jpg?size=510x340&quality=96&crop=87,0,625,417&type=album', 'type': 'r', 'width': 510}, {'height': 39, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/mHCBPc_4Xbr90847NIylXGp1QiyAcqrOH5HkEeH1OKBufHABPD38_tLe_CR0uw_sOyMW70pR1jjPTBQUVxuk1BfB.jpg?size=75x39&quality=96&type=album', 'type': 's', 'width': 75}, {'height': 315, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/sBEGkEqSCTlHvffG8UfTk7H6mbPk3BPq0dmhC5zxziwbbzB47tvLPO537l3M6hAFNBemovW-rE9UliYuFa6OetHU.jpg?size=604x315&quality=96&type=album', 'type': 'x', 'width': 604}, {'height': 417, 'url': 'https://sun1-90.userapi.com/s/v1/ig2/HXDckfnnoyNHeDDrOaKxFu7kqv5RIw3Y2w2Bs3JntNMygu7LpM4BsZoGneL3fCPsgLkNY40BQWPx8YeM36KcCus-.jpg?size=799x417&quality=96&type=album', 'type': 'y', 'width': 799}], 'text': '', 'user_id': 180131875, 'has_tags': False}}]"
31480736,294122163,1622302691,"[id180131875|Любовь], как раз-таки он прав, просто нужно правильно оценить перспективу, чтобы понять что красный светофор повернут на проезжую часть, когда пешеходный зеленый смотрит на другую сторону дороги",31478954,-15755094,[31479138],180131875,31480500,1,0,0,1,
31486296,334445742,1622374417,"[id293439687|Raketa], может ты скажешь, как должны переходить дорогу на зелёный свет велосипедисты?",31478954,-15755094,[31479138],293439687,31479498,1,0,0,1,
31479113,627041508,1622288515,"[id52639867|Андрей], точно , надо создавать образ не волка с дубинкой способного что толпу гонять а образ дяди Стёпы РосГвардейца ))) 

Умела система СССР работать на образ милиции .",31478954,-15755094,[31479086],52639867,31479086,1,5,0,1,
31482731,118651648,1622328648,"[id52639867|Андрей], полностью поддерживаю, Росгвардия не виновата в том, что в стране каждый год гибнет больше чем в Афгане за всю войну, не они создавали госты строительства дорог и переходов и расставляли приоритеты в безопасности. А в загнивающей Европе бензин просто дорогой, поэтому ездят меньше и медленней, отсюда и дтп меньше и жертв. А у нас пешеходы не правильные, все под колеса едут и едут, как при Сталине на немецкого пулеметчика. Дивиз СССР /РФ - мамки нарожают, никуда не делся.",31478954,-15755094,[31479086],52639867,31479086,1,0,0,1,
31480322,653238833,1622299158,"[id310197518|Вадим], а, так это еще и спланированное убийство за участие родителей в митингах, например?",31478954,-15755094,[31479083],310197518,31479083,1,0,0,1,
31480398,653238833,1622299663,"[id310197518|Вадим], вернись в палату, там галоперидол раздают.",31478954,-15755094,[31479083],310197518,31480345,1,0,0,1,
